dataset,alpha,group,point,lower,upper,true_mean,penalized_mean,covers_true_mean,covers_penalized_mean
43,0.3,1,0.7030476083721815,0.6053685540154677,0.8193838891927011,1.0,0.7818181818181817,false,true
44,0.0,0,0.15271857527549276,0.02343546498859148,0.26980629153838803,0.2,0.2,true,true
44,0.0,1,1.0420933446553633,0.8818537599076176,1.2133291022465225,1.0,1.0,true,true
44,0.01,0,0.17029004052752406,0.04299352388719606,0.28727617747614254,0.2,0.2153846153846154,true,true
44,0.01,1,1.025434682793048,0.8672365940607352,1.19276674679587,1.0,0.9846153846153847,true,true
44,0.3,0,0.40182402963659936,0.28834878724335644,0.5068681210556587,0.2,0.4181818181818182,false,true
44,0.3,1,0.8059284333779504,0.6864497592121716,0.9376392105401065,1.0,0.7818181818181817,false,true
45,0.0,0,0.017100243710251206,-0.15603970970571218,0.16284294409576167,0.2,0.2,false,false
45,0.0,1,0.9042312319095407,0.7043819259447116,1.0363585036315308,1.0,1.0,true,true
45,0.01,0,0.03537590355298331,-0.12873709947862527,0.17818160707063815,0.2,0.2153846153846154,false,false
45,0.01,1,0.88824002954715,0.6901906627078123,1.017789783479307,1.0,0.9846153846153847,true,true
45,0.3,0,0.275697130958627,0.12647350828791912,0.3997692249151864,0.2,0.4181818181818182,true,false
45,0.3,1,0.6779589555672118,0.5073160473183853,0.7856514881789829,1.0,0.7818181818181817,false,true
